旅次日期,旅次時段(Ex: 12表示為12時00分至12時59分),票證分類 (N-IC: 非電子票證; IC: 電子票證),電子票證卡種,持卡身分,起站代碼,起站中文名稱,迄站代碼,迄站中文名稱,旅運量,資料代表日期(yyyy-MM-dd)
TripDate,TripHour,TicketClass,IDType,HolderType,OriginStationID,OriginStationName,DestinationStationID,DestinationStationName,Volume,InfoDate
2024/5/31,15,IC,EasyCard,A,O5/R10,美麗島                 ,R14,巨蛋                  ,3,2024/5/31
2024/5/31,7,IC,iPASS,C01,R21,都會公園                ,R17,世運                  ,1,2024/5/31
2024/5/31,6,IC,iPASS,A,R19,楠梓科技園區,R4,高雄國際機場,3,2024/5/31
2024/5/31,21,IC,iPASS,A,O4,前金                  ,O1,哈瑪星                 ,1,2024/5/31
2024/5/31,14,IC,iPASS,A,R17,世運,R23,橋頭火車站,1,2024/5/31
2024/5/31,19,IC,iPASS,A,O2,鹽埕埔,OT1,大寮,5,2024/5/31
2024/5/31,12,IC,iPASS,B,R8,三多商圈,O1,哈瑪星,1,2024/5/31
2024/5/31,8,IC,iPASS,C02,O7,文化中心                ,O10,衛武營                 ,1,2024/5/31
2024/5/31,20,IC,EasyCard,A,O2,鹽埕埔                 ,O13,大東                  ,3,2024/5/31
2024/5/31,18,N-IC,,,O12,鳳山,O7,文化中心,2,2024/5/31
2024/5/31,12,IC,iPASS,A,O7,文化中心,O5/R10,美麗島,1,2024/5/31
2024/5/31,17,N-IC,,,O1,哈瑪星,O4,前金,3,2024/5/31
2024/5/31,23,N-IC,,,R14,巨蛋,R24,岡山高醫,1,2024/5/31
2024/5/31,6,IC,iPASS,A,OT1,大寮                  ,R16,左營                  ,2,2024/5/31
2024/5/31,21,IC,iPASS,B,R14,巨蛋,R11,高雄車站,4,2024/5/31
2024/5/31,18,IC,iPASS,A,O4,前金,R22,青埔,6,2024/5/31
2024/5/31,21,IC,iPASS,A,O5/R10,美麗島                 ,R13,凹子底                 ,4,2024/5/31
2024/5/31,7,IC,iPASS,A,O2,鹽埕埔                 ,R12,後驛                  ,1,2024/5/31
2024/5/31,19,IC,CreditCard,A,R8,三多商圈,R14,巨蛋,5,2024/5/31
2024/5/31,17,N-IC,,,R4,高雄國際機場,R11,高雄車站,4,2024/5/31
2024/5/31,20,IC,EasyCard,B,R7,獅甲                  ,R11,高雄車站                ,1,2024/5/31
2024/5/31,16,IC,iPASS,C01,O1,哈瑪星                 ,R5,前鎮高中                ,1,2024/5/31
2024/5/31,17,IC,iPASS,C02,R13,凹子底                 ,OT1,大寮                  ,1,2024/5/31
2024/5/31,22,IC,iPASS,C02,R3,小港                  ,R8,三多商圈                ,1,2024/5/31
2024/5/31,19,IC,iPASS,A,O1,哈瑪星                 ,O8,五塊厝                 ,2,2024/5/31
2024/5/31,6,IC,iPASS,C02,R3,小港                  ,R5,前鎮高中                ,2,2024/5/31
2024/5/31,22,IC,iPASS,A,R19,楠梓科技園區,R4A,草衙,1,2024/5/31
2024/5/31,18,IC,iPASS,A,O6,信義國小,O8,五塊厝,7,2024/5/31
2024/5/31,13,IC,EasyCard,B,R4A,草衙                  ,O12,鳳山                  ,1,2024/5/31
2024/5/31,7,IC,iPASS,A,R14,巨蛋                  ,OT1,大寮                  ,1,2024/5/31
2024/5/31,17,IC,EasyCard,A,O7,文化中心                ,R7,獅甲                  ,2,2024/5/31
2024/5/31,13,IC,iPASS,A,R13,凹子底,R8,三多商圈,5,2024/5/31
2024/5/31,17,IC,iPASS,A,R19,楠梓科學園區,O9,苓雅運動園區,3,2024/5/31
2024/5/31,12,IC,iPASS,B,O7,文化中心,O11,鳳山西站,1,2024/5/31
2024/5/31,11,IC,iPASS,C01,O6,信義國小                ,O11,鳳山西站                ,1,2024/5/31
2024/5/31,8,IC,iPASS,C01,R22,青埔                  ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,13,IC,iPASS,A,O5/R10,美麗島                 ,O8,五塊厝                 ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R18,油廠國小                ,R13,凹子底                 ,5,2024/5/31
2024/5/31,10,IC,iPASS,C01,O9,苓雅運動園區              ,O12,鳳山                  ,2,2024/5/31
2024/5/31,15,IC,iPASS,A,R21,都會公園                ,R6,凱旋                  ,1,2024/5/31
2024/5/31,13,IC,iPASS,B,O9,苓雅運動園區              ,O1,哈瑪星                 ,1,2024/5/31
2024/5/31,10,IC,iPASS,B,R9,中央公園                ,R15,生態園區                ,1,2024/5/31
2024/5/31,16,IC,CreditCard,A,R11,高雄車站,O6,信義國小,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R11,高雄車站,O2,鹽埕埔,5,2024/5/31
2024/5/31,11,N-IC,,,O9,苓雅運動園區,O6,信義國小,1,2024/5/31
2024/5/31,19,IC,iPASS,B,R6,凱旋,R16,左營,1,2024/5/31
2024/5/31,18,N-IC,,,R17,世運,R9,中央公園,1,2024/5/31
2024/5/31,17,IC,iPASS,A,O7,文化中心                ,O9,苓雅運動園區              ,1,2024/5/31
2024/5/31,18,IC,iPASS,C01,O5/R10,美麗島                 ,O9,苓雅運動園區              ,1,2024/5/31
2024/5/31,17,IC,icash,A,R8,三多商圈                ,O11,鳳山西站                ,1,2024/5/31
2024/5/31,6,IC,iPASS,B,R3,小港,R4A,草衙,1,2024/5/31
2024/5/31,19,IC,iPASS,C02,R5,前鎮高中                ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,16,IC,iPASS,A,R23,橋頭火車站               ,R20,後勁                  ,1,2024/5/31
2024/5/31,20,IC,iPASS,C02,R12,後驛                  ,R16,左營                  ,1,2024/5/31
2024/5/31,21,IC,iPASS,B,R15,生態園區                ,O13,大東                  ,2,2024/5/31
2024/5/31,8,IC,iPASS,A,R22A,橋頭糖廠,R6,凱旋,1,2024/5/31
2024/5/31,11,IC,icash,A,R11,高雄車站                ,R14,巨蛋                  ,3,2024/5/31
2024/5/31,8,IC,iPASS,A,R12,後驛,O6,信義國小,4,2024/5/31
2024/5/31,19,IC,iPASS,C01,O14,鳳山國中                ,R12,後驛                  ,1,2024/5/31
2024/5/31,21,IC,EasyCard,A,R13,凹子底                 ,R16,左營                  ,15,2024/5/31
2024/5/31,19,IC,iPASS,B,O4,前金                  ,O1,哈瑪星                 ,4,2024/5/31
2024/5/31,20,IC,EasyCard,A,R16,左營                  ,R9,中央公園                ,24,2024/5/31
2024/5/31,10,IC,iPASS,A,R16,左營                  ,R5,前鎮高中                ,2,2024/5/31
2024/5/31,17,N-IC,,,O10,衛武營,OT1,大寮,1,2024/5/31
2024/5/31,11,IC,iPASS,A,O14,鳳山國中,O10,衛武營,2,2024/5/31
2024/5/31,17,IC,EasyCard,B,O13,大東                  ,R14,巨蛋                  ,2,2024/5/31
2024/5/31,21,IC,iPASS,A,R11,高雄車站,R11,高雄車站,3,2024/5/31
2024/5/31,14,IC,PaymentID,A,R24,岡山高醫,O2,鹽埕埔,1,2024/5/31
2024/5/31,20,IC,iPASS,A,O11,鳳山西站,R23,橋頭火車站,1,2024/5/31
2024/5/31,23,IC,iPASS,A,O9,苓雅運動園區              ,R4A,草衙                  ,1,2024/5/31
2024/5/31,7,IC,iPASS,A,O13,大東,O1,哈瑪星,13,2024/5/31
2024/5/31,10,IC,iPASS,C01,O1,哈瑪星                 ,R5,前鎮高中                ,1,2024/5/31
2024/5/31,16,IC,iPASS,A,R11,高雄車站,R24,岡山高醫,2,2024/5/31
2024/5/31,15,IC,iPASS,C02,R13,凹子底                 ,R16,左營                  ,2,2024/5/31
2024/5/31,20,IC,EasyCard,A,R22,青埔                  ,O7,文化中心                ,1,2024/5/31
2024/5/31,8,IC,EasyCard,C01,R12,後驛                  ,R16,左營                  ,3,2024/5/31
2024/5/31,17,IC,iPASS,B,R7,獅甲,R21,都會公園,3,2024/5/31
2024/5/31,14,IC,EasyCard,A,R23,橋頭火車站               ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,19,IC,iPASS,B,O11,鳳山西站,R21,都會公園,1,2024/5/31
2024/5/31,7,IC,iPASS,A,O9,苓雅運動園區              ,O4,前金                  ,3,2024/5/31
2024/5/31,10,IC,EasyCard,A,R16,左營                  ,R4A,草衙                  ,5,2024/5/31
2024/5/31,15,N-IC,,,R24,岡山高醫,R3,小港,2,2024/5/31
2024/5/31,12,IC,iPASS,A,R16,左營                  ,R18,油廠國小                ,3,2024/5/31
2024/5/31,21,IC,CreditCard,A,R3,小港,R4A,草衙,1,2024/5/31
2024/5/31,20,IC,iPASS,A,R23,橋頭火車站               ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,12,IC,iPASS,C01,R18,油廠國小                ,R14,巨蛋                  ,3,2024/5/31
2024/5/31,16,IC,EasyCard,A,R20,後勁                  ,R21,都會公園                ,4,2024/5/31
2024/5/31,18,IC,iPASS,C02,R11,高雄車站                ,R3,小港                  ,1,2024/5/31
2024/5/31,10,IC,iPASS,A,R15,生態園區,O6,信義國小,2,2024/5/31
2024/5/31,14,IC,CreditCard,A,R9,中央公園,O1,哈瑪星,1,2024/5/31
2024/5/31,11,IC,iPASS,C01,O5/R10,美麗島                 ,O13,大東                  ,4,2024/5/31
2024/5/31,21,IC,iPASS,A,O8,五塊厝,O9,苓雅運動園區,1,2024/5/31
2024/5/31,8,IC,iPASS,B,R16,左營                  ,R12,後驛                  ,2,2024/5/31
2024/5/31,22,IC,iPASS,C01,O2,鹽埕埔                 ,O7,文化中心                ,1,2024/5/31
2024/5/31,11,IC,iPASS,A,R21,都會公園                ,R12,後驛                  ,1,2024/5/31
2024/5/31,12,IC,EasyCard,A,R15,生態園區                ,O1,哈瑪星                 ,1,2024/5/31
2024/5/31,22,IC,EasyCard,A,O6,信義國小                ,R3,小港                  ,2,2024/5/31
2024/5/31,10,IC,icash,A,O4,前金                  ,R16,左營                  ,1,2024/5/31
2024/5/31,15,IC,iPASS,B,R23,橋頭火車站               ,O2,鹽埕埔                 ,3,2024/5/31
2024/5/31,14,IC,EasyCard,A,O7,文化中心                ,R4,高雄國際機場              ,2,2024/5/31
2024/5/31,21,IC,CreditCard,A,R4A,草衙,R3,小港,1,2024/5/31
2024/5/31,7,IC,iPASS,A,R4A,草衙,O4,前金,3,2024/5/31
2024/5/31,7,IC,iPASS,B,R18,油廠國小                ,R8,三多商圈                ,1,2024/5/31
2024/5/31,16,IC,iPASS,A,R19,楠梓科技園區              ,R9,中央公園                ,3,2024/5/31
2024/5/31,8,IC,EasyCard,A,R6,凱旋                  ,R11,高雄車站                ,1,2024/5/31
2024/5/31,14,IC,iPASS,C01,R13,凹子底                 ,O5/R10,美麗島                 ,6,2024/5/31
2024/5/31,18,IC,iPASS,A,R3,小港                  ,R9,中央公園                ,5,2024/5/31
2024/5/31,13,IC,CreditCard,A,R14,巨蛋,R4,高雄國際機場,1,2024/5/31
2024/5/31,19,IC,iPASS,C02,R15,生態園區                ,R16,左營                  ,3,2024/5/31
2024/5/31,18,IC,EasyCard,C01,R7,獅甲                  ,O10,衛武營                 ,1,2024/5/31
2024/5/31,18,IC,iPASS,B,O6,信義國小,O1,哈瑪星,1,2024/5/31
2024/5/31,17,IC,iPASS,B,O1,哈瑪星                 ,O10,衛武營                 ,2,2024/5/31
2024/5/31,21,IC,iPASS,A,R8,三多商圈,O5/R10,美麗島,5,2024/5/31
2024/5/31,20,IC,iPASS,A,O6,信義國小                ,O9,苓雅運動園區              ,2,2024/5/31
2024/5/31,10,IC,iPASS,C01,O4,前金                  ,R15,生態園區                ,1,2024/5/31
2024/5/31,13,IC,iPASS,A,R8,三多商圈                ,R14,巨蛋                  ,11,2024/5/31
2024/5/31,16,IC,iPASS,C01,R8,三多商圈                ,O5/R10,美麗島                 ,7,2024/5/31
2024/5/31,14,IC,icash,A,R11,高雄車站                ,R3,小港                  ,2,2024/5/31
2024/5/31,13,IC,iPASS,B,R15,生態園區,R11,高雄車站,1,2024/5/31
2024/5/31,8,IC,iPASS,A,O1,哈瑪星                 ,O4,前金                  ,1,2024/5/31
2024/5/31,18,IC,PaymentID,A,R16,左營,O1,哈瑪星,1,2024/5/31
2024/5/31,12,IC,iPASS,A,R11,高雄車站                ,O4,前金                  ,2,2024/5/31
2024/5/31,10,IC,iPASS,B,R18,油廠國小                ,R8,三多商圈                ,1,2024/5/31
2024/5/31,18,N-IC,,,R12,後驛,O5/R10,美麗島,1,2024/5/31
2024/5/31,14,IC,iPASS,A,R8,三多商圈                ,R5,前鎮高中                ,1,2024/5/31
2024/5/31,17,IC,iPASS,C01,O1,哈瑪星                 ,R11,高雄車站                ,2,2024/5/31
2024/5/31,7,IC,iPASS,A,O6,信義國小,O10,衛武營,12,2024/5/31
2024/5/31,21,IC,iPASS,A,O5/R10,美麗島                 ,R3,小港                  ,9,2024/5/31
2024/5/31,13,IC,iPASS,A,R4A,草衙,R9,中央公園,1,2024/5/31
2024/5/31,12,IC,iPASS,C01,R24,岡山高醫                ,R21,都會公園                ,1,2024/5/31
2024/5/31,21,IC,PaymentID,A,R11,高雄車站,R4A,草衙,1,2024/5/31
2024/5/31,15,N-IC,,,R11,高雄車站,OT1,大寮,1,2024/5/31
2024/5/31,17,IC,iPASS,C01,R11,高雄車站                ,R14,巨蛋                  ,4,2024/5/31
2024/5/31,12,IC,icash,A,R13,凹子底                 ,R11,高雄車站                ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R18,油廠國小,R19,楠梓科技園區,6,2024/5/31
2024/5/31,17,N-IC,,,R9,中央公園,R16,左營,5,2024/5/31
2024/5/31,10,IC,CreditCard,A,R14,巨蛋,O1,哈瑪星,1,2024/5/31
2024/5/31,11,N-IC,,,R21,都會公園,R22,青埔,1,2024/5/31
2024/5/31,17,IC,EasyCard,B,O4,前金                  ,R5,前鎮高中                ,1,2024/5/31
2024/5/31,13,IC,iPASS,A,O6,信義國小                ,O2,鹽埕埔                 ,5,2024/5/31
2024/5/31,13,IC,iPASS,B,R4,高雄國際機場              ,R11,高雄車站                ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,O1,哈瑪星,R6,凱旋,1,2024/5/31
2024/5/31,23,IC,PaymentID,A,O10,衛武營,R21,都會公園,1,2024/5/31
2024/5/31,16,IC,EasyCard,B,R23,橋頭火車站               ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,14,IC,EasyCard,B,O1,哈瑪星                 ,O4,前金                  ,2,2024/5/31
2024/5/31,19,IC,iPASS,A,R15,生態園區,R5,前鎮高中,1,2024/5/31
2024/5/31,23,IC,iPASS,A,R13,凹子底,R9,中央公園,2,2024/5/31
2024/5/31,17,IC,iPASS,B,O7,文化中心                ,R14,巨蛋                  ,10,2024/5/31
2024/5/31,11,IC,iPASS,B,R17,世運                  ,R16,左營                  ,1,2024/5/31
2024/5/31,9,IC,iPASS,C01,O2,鹽埕埔                 ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,7,IC,iPASS,B,R4A,草衙                  ,OT1,大寮                  ,1,2024/5/31
2024/5/31,19,IC,iPASS,C01,R5,前鎮高中                ,R16,左營                  ,2,2024/5/31
2024/5/31,18,IC,CreditCard,A,R16,左營,R4,高雄國際機場,1,2024/5/31
2024/5/31,16,IC,iPASS,A,R4A,草衙                  ,R15,生態園區                ,2,2024/5/31
2024/5/31,6,IC,iPASS,A,R22,青埔,R17,世運,1,2024/5/31
2024/5/31,6,IC,iPASS,C01,R15,生態園區                ,R12,後驛                  ,2,2024/5/31
2024/5/31,8,IC,EasyCard,A,OT1,大寮                  ,O4,前金                  ,5,2024/5/31
2024/5/31,20,IC,iPASS,B,R13,凹子底,R9,中央公園,1,2024/5/31
2024/5/31,9,IC,iPASS,C01,O13,大東                  ,R12,後驛                  ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R16,左營,R4,高雄國際機場,2,2024/5/31
2024/5/31,23,IC,iPASS,A,R9,中央公園                ,R15,生態園區                ,1,2024/5/31
2024/5/31,23,IC,iPASS,A,R9,中央公園,R20,後勁,1,2024/5/31
2024/5/31,19,IC,EasyCard,A,O4,前金                  ,R9,中央公園                ,4,2024/5/31
2024/5/31,23,IC,iPASS,A,R14,巨蛋,R22A,橋頭糖廠,2,2024/5/31
2024/5/31,12,IC,iPASS,C02,R8,三多商圈                ,R20,後勁                  ,1,2024/5/31
2024/5/31,17,IC,iPASS,C02,O4,前金                  ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R22,青埔,R5,前鎮高中,1,2024/5/31
2024/5/31,15,N-IC,,,R16,左營,R8,三多商圈,4,2024/5/31
2024/5/31,17,IC,iPASS,A,R21,都會公園                ,R11,高雄車站                ,1,2024/5/31
2024/5/31,18,IC,EasyCard,A,R17,世運                  ,R13,凹子底                 ,1,2024/5/31
2024/5/31,13,IC,EasyCard,A,R8,三多商圈                ,R23,橋頭火車站               ,1,2024/5/31
2024/5/31,17,N-IC,,,R9,中央公園,R9,中央公園,1,2024/5/31
2024/5/31,6,IC,iPASS,B,R3,小港                  ,R6,凱旋                  ,1,2024/5/31
2024/5/31,19,IC,iPASS,A,O2,鹽埕埔                 ,R8,三多商圈                ,1,2024/5/31
2024/5/31,11,IC,icash,A,O2,鹽埕埔                 ,R16,左營                  ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R11,高雄車站,R12,後驛,13,2024/5/31
2024/5/31,19,IC,iPASS,B,R9,中央公園,R13,凹子底,4,2024/5/31
2024/5/31,16,IC,icash,A,R8,三多商圈                ,R6,凱旋                  ,1,2024/5/31
2024/5/31,10,IC,iPASS,B,R8,三多商圈                ,R15,生態園區                ,1,2024/5/31
2024/5/31,6,N-IC,,,R18,油廠國小,R11,高雄車站,1,2024/5/31
2024/5/31,10,IC,iPASS,A,O14,鳳山國中                ,O10,衛武營                 ,1,2024/5/31
2024/5/31,15,IC,EasyCard,A,R9,中央公園                ,O13,大東                  ,1,2024/5/31
2024/5/31,10,IC,iPASS,C02,R21,都會公園                ,R12,後驛                  ,1,2024/5/31
2024/5/31,20,IC,CreditCard,A,O14,鳳山國中,O5/R10,美麗島,1,2024/5/31
2024/5/31,21,IC,EasyCard,B,R16,左營                  ,R24,岡山高醫                ,2,2024/5/31
2024/5/31,19,IC,iPASS,B,R4A,草衙,R9,中央公園,1,2024/5/31
2024/5/31,17,IC,iPASS,A,R22,青埔,R9,中央公園,2,2024/5/31
2024/5/31,15,IC,iPASS,B,R14,巨蛋,R12,後驛,2,2024/5/31
2024/5/31,11,IC,iPASS,B,R13,凹子底                 ,R16,左營                  ,2,2024/5/31
2024/5/31,11,IC,EasyCard,A,O10,衛武營                 ,O8,五塊厝                 ,1,2024/5/31
2024/5/31,9,IC,iPASS,C01,R4,高雄國際機場              ,R6,凱旋                  ,1,2024/5/31
2024/5/31,17,IC,EasyCard,A,R4,高雄國際機場              ,R8,三多商圈                ,2,2024/5/31
2024/5/31,11,IC,EasyCard,A,R11,高雄車站                ,R7,獅甲                  ,4,2024/5/31
2024/5/31,22,IC,EasyCard,A,O2,鹽埕埔                 ,R9,中央公園                ,1,2024/5/31
2024/5/31,8,IC,EasyCard,A,R18,油廠國小                ,R16,左營                  ,3,2024/5/31
2024/5/31,10,IC,EasyCard,A,R12,後驛                  ,R8,三多商圈                ,2,2024/5/31
2024/5/31,11,IC,iPASS,A,O8,五塊厝                 ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,7,IC,iPASS,B,OT1,大寮,O7,文化中心,11,2024/5/31
2024/5/31,15,IC,iPASS,C01,O11,鳳山西站                ,O2,鹽埕埔                 ,2,2024/5/31
2024/5/31,9,IC,iPASS,A,R24,岡山高醫,R6,凱旋,3,2024/5/31
2024/5/31,12,IC,iPASS,A,R7,獅甲,R19,楠梓科技園區,2,2024/5/31
2024/5/31,6,IC,iPASS,A,O4,前金,O10,衛武營,2,2024/5/31
2024/5/31,11,IC,iPASS,C01,O7,文化中心                ,O2,鹽埕埔                 ,2,2024/5/31
2024/5/31,21,IC,EasyCard,B,R13,凹子底                 ,R16,左營                  ,3,2024/5/31
2024/5/31,21,IC,icash,A,R8,三多商圈                ,O2,鹽埕埔                 ,1,2024/5/31
2024/5/31,17,IC,icash,A,O14,鳳山國中                ,OT1,大寮                  ,2,2024/5/31
2024/5/31,16,IC,iPASS,A,O7,文化中心,R15,生態園區,7,2024/5/31
2024/5/31,15,IC,icash,A,R16,左營                  ,O5/R10,美麗島                 ,1,2024/5/31
2024/5/31,6,IC,iPASS,C01,O6,信義國小                ,R16,左營                  ,1,2024/5/31
2024/5/31,11,IC,iPASS,C01,O14,鳳山國中                ,O6,信義國小                ,1,2024/5/31
2024/5/31,8,IC,iPASS,A,R14,巨蛋,O13,大東,4,2024/5/31
2024/5/31,8,IC,iPASS,A,R19,楠梓科學園區,O9,苓雅運動園區,2,2024/5/31
2024/5/31,19,IC,iPASS,C01,R14,巨蛋                  ,O11,鳳山西站                ,2,2024/5/31
2024/5/31,20,IC,PaymentID,A,O4,前金,R8,三多商圈,1,2024/5/31
2024/5/31,17,IC,iPASS,A,R22,青埔,R14,巨蛋,10,2024/5/31
2024/5/31,18,IC,iPASS,B,R4A,草衙                  ,R11,高雄車站                ,2,2024/5/31
2024/5/31,13,IC,PaymentID,A,R14,巨蛋,R11,高雄車站,1,2024/5/31
2024/5/31,17,IC,icash,A,R16,左營                  ,O2,鹽埕埔                 ,1,2024/5/31
2024/5/31,16,IC,iPASS,A,R19,楠梓科學園區,R22,青埔,1,2024/5/31
2024/5/31,16,IC,iPASS,C01,R15,生態園區                ,O2,鹽埕埔                 ,1,2024/5/31
2024/5/31,13,IC,CreditCard,A,R4,高雄國際機場,R7,獅甲,2,2024/5/31
2024/5/31,23,IC,iPASS,B,O2,鹽埕埔,O8,五塊厝,1,2024/5/31
2024/5/31,19,N-IC,,,R19,楠梓科技園區,R5,前鎮高中,1,2024/5/31
2024/5/31,11,N-IC,,,R14,巨蛋,O13,大東,1,2024/5/31
2024/5/31,19,IC,iPASS,C01,O5/R10,美麗島                 ,R16,左營                  ,3,2024/5/31
2024/5/31,12,IC,iPASS,A,R12,後驛,R8,三多商圈,5,2024/5/31
2024/5/31,22,IC,EasyCard,A,O5/R10,美麗島                 ,O5/R10,美麗島                 ,2,2024/5/31
2024/5/31,11,IC,iPASS,C01,R16,左營                  ,O12,鳳山                  ,1,2024/5/31
2024/5/31,16,IC,icash,A,R4,高雄國際機場              ,R22A,橋頭糖廠                ,1,2024/5/31
2024/5/31,17,IC,EasyCard,B,R16,左營                  ,R21,都會公園                ,2,2024/5/31
2024/5/31,21,IC,CreditCard,A,R19,楠梓科技園區,R8,三多商圈,1,2024/5/31
2024/5/31,16,IC,iPASS,A,R7,獅甲,O5/R10,美麗島,7,2024/5/31
2024/5/31,17,IC,icash,A,R19,楠梓科技園區              ,O4,前金                  ,1,2024/5/31
2024/5/31,23,IC,iPASS,C01,R12,後驛                  ,O13,大東                  ,1,2024/5/31
2024/5/31,8,IC,iPASS,B,R24,岡山高醫,R11,高雄車站,3,2024/5/31
2024/5/31,13,IC,iPASS,A,R12,後驛                  ,R14,巨蛋                  ,3,2024/5/31
2024/5/31,14,IC,iPASS,C01,R11,高雄車站                ,O2,鹽埕埔                 ,2,2024/5/31
2024/5/31,17,IC,EasyCard,A,O1,哈瑪星                 ,O5/R10,美麗島                 ,13,2024/5/31
2024/5/31,22,IC,CreditCard,A,O10,衛武營,R14,巨蛋,2,2024/5/31
2024/5/31,11,IC,iPASS,A,O11,鳳山西站,R11,高雄車站,1,2024/5/31
2024/5/31,18,IC,EasyCard,B,R14,巨蛋                  ,R8,三多商圈                ,1,2024/5/31
2024/5/31,23,IC,iPASS,A,R23,橋頭火車站,O13,大東,1,2024/5/31
2024/5/31,14,IC,iPASS,A,R24,岡山高醫,R3,小港,3,2024/5/31
2024/5/31,16,IC,iPASS,B,R9,中央公園                ,R16,左營                  ,5,2024/5/31
